01:52:34 1
01:52:35 1
01:52:36 1
01:52:37 2
01:52:38 3
01:52:39 2
01:52:40 1
01:52:41 1
01:52:42 2
01:52:43 3
01:52:44 1
01:52:45 3
01:52:46 2
01:52:47 1
01:52:48 1
01:52:49 1
01:52:50 1
01:52:51 1
01:52:52 1
01:52:53 0
01:52:54 1
01:52:55 1
01:52:56 1
01:52:57 2
01:52:58 2
01:52:59 1
01:53:00 0
01:53:01 3
01:53:02 3
01:53:03 3
01:53:04 3
01:53:05 3
01:53:06 3
01:53:07 3
01:53:08 3
01:53:09 3
01:53:10 3
01:53:11 3
01:53:12 3
01:53:13 3
01:53:14 3
01:53:15 3
01:53:16 3
01:53:17 3
01:53:18 3
01:53:19 3
01:53:20 1
01:53:21 3
01:53:22 3
01:53:23 3
01:53:24 3
01:53:25 3
01:53:26 3
01:53:27 3
01:53:28 3
01:53:29 3
01:53:30 3
01:53:31 3
01:53:32 3
01:53:33 3
01:53:35 3
01:53:35 3
01:53:37 1
01:53:37 1
01:53:39 3
01:53:39 3
01:53:41 3
01:53:41 3
01:53:43 3
01:53:43 3
01:53:45 3
01:53:45 3
01:53:47 3
01:53:47 3
01:53:49 3
01:53:49 3
01:53:51 3
01:53:51 3
01:53:53 3
01:53:53 3
01:53:55 3
01:53:55 3
01:53:57 3
01:53:57 3
01:53:59 3
01:53:59 3
01:54:01 3
01:54:01 3
01:54:03 3
01:54:03 3
01:54:05 3
01:54:05 3
01:54:07 3
01:54:07 3
01:54:09 3
01:54:09 3
01:54:10 3
01:54:11 1
01:54:12 1
01:54:14 3
01:54:14 3
01:54:16 3
01:54:16 3
Arduino disconnected.
01:54:30 0
01:54:30 0
01:54:30 0
01:54:32 0
01:54:32 0
01:55:18 0
Arduino disconnected.
Arduino disconnected.
01:56:07 0
01:56:07 0
Arduino disconnected.
01:56:42 0
01:56:42 0
Arduino disconnected.
01:57:30 0
01:57:32 3
01:57:32 3
01:57:34 3
01:57:34 3
01:57:35 3
01:57:36 3
User terminated operation.
01:57:37 3
13:48:14 1
13:48:15 1
13:48:16 1
13:48:17 0
13:48:18 0
13:48:19 0
13:48:20 3
13:48:21 3
13:48:22 3
13:48:23 3
13:48:24 3
13:48:25 3
13:48:26 3
13:48:27 3
13:48:28 3
13:48:29 3
13:48:30 34
13:48:31 34
13:48:32 2
13:48:33 2
13:48:34 2
13:48:35 1
13:48:36 1
13:48:37 1
13:48:38 2
13:48:39 3
13:48:40 3
13:48:41 3
13:48:42 3
13:48:43 3
13:48:44 3
13:48:45 3
13:48:46 3
13:48:47 3
13:48:48 3
13:48:49 3
13:48:50 3
13:48:51 3
13:48:52 3
13:48:53 3
13:48:54 3
13:48:55 3
13:48:56 3
13:48:57 3
13:48:58 3
13:49:00 3
13:49:00 3
13:49:01 3
User terminated operation.
14:16:59 0
14:16:59 0
14:16:59 0
14:16:59 0
14:34:36 3
14:34:37 3
14:34:38 3
14:34:39 3
14:34:40 3
14:34:41 34
14:34:42 34
14:34:43 0
14:34:44 1
14:34:46 3
14:34:46 3
14:34:48 3
14:34:48 3
14:34:49 3
Arduino disconnected.
14:35:31 0
14:35:31 0
14:35:32 0
14:35:32 0
14:35:33 3
14:35:34 3
14:35:35 0
14:35:36 3
14:35:37 3
14:35:38 3
14:35:39 3
14:35:40 0
14:35:41 0
14:35:42 0
14:35:43 0
14:35:44 0
14:35:45 3
14:35:46 3
14:35:47 3
14:35:48 3
14:35:49 3
14:35:50 3
14:35:51 3
14:35:52 3
14:35:54 3
14:35:54 3
14:35:56 3
14:35:56 3
14:35:58 3
14:35:58 3
14:36:00 3
14:36:00 3
14:36:02 3
14:36:02 3
14:36:04 3
14:36:04 3
14:36:06 3
14:36:06 3
14:36:08 3
14:36:08 3
14:36:10 3
14:36:10 3
14:36:12 3
14:36:12 3
14:36:14 3
14:36:14 3
Arduino disconnected.
14:59:16 0
14:59:16 3
14:59:17 3
14:59:18 3
14:59:19 1
14:59:20 1
14:59:21 1
14:59:22 0
14:59:23 0
14:59:24 3
14:59:25 1
14:59:26 3
14:59:27 3
14:59:28 3
14:59:29 3
14:59:30 3
Arduino disconnected.
15:00:05 0
15:00:05 0
15:00:05 0
15:00:05 0
15:00:06 0
15:00:07 0
15:00:08 0
15:00:09 0
15:00:10 0
15:00:12 0
15:00:12 0
15:00:13 0
15:00:14 0
15:00:15 0
15:00:16 0
15:00:17 0
15:00:18 0
15:00:19 0
15:00:20 0
15:00:21 0
15:00:22 0
15:00:23 0
User terminated operation.
15:01:00 0
15:01:01 0
15:01:01 0
15:01:02 0
15:01:03 3
15:01:04 3
15:01:05 3
15:01:06 3
15:01:07 34
15:01:08 34
15:01:09 34
15:01:10 1
15:01:11 1
15:01:12 1
15:01:13 1
15:01:14 34
15:01:15 34
15:01:16 34
15:01:17 34
15:01:18 0
15:01:19 0
15:01:20 34
15:01:21 3
15:01:22 3
15:01:23 3
15:01:24 3
15:01:25 3
15:01:26 3
15:01:27 3
15:01:28 3
Arduino disconnected.
15:02:07 0
15:02:07 0
15:02:08 0
15:02:08 0
15:02:09 34
15:02:10 34
15:02:11 3
15:02:12 3
15:02:13 3
15:02:14 3
15:02:15 3
15:02:16 3
15:02:17 3
15:02:18 3
15:02:19 34
15:02:20 11
15:02:21 34
15:02:22 34
15:02:23 34
15:02:24 3
15:02:25 3
15:02:26 3
15:02:27 3
15:02:28 3
Arduino disconnected.
15:03:26 0
15:03:26 0
15:03:27 0
15:03:27 0
15:03:28 3
15:03:29 3
15:03:30 1
15:03:31 1
15:03:32 1
15:03:33 1
15:03:34 2
15:03:35 1
15:03:36 1
15:03:37 1
15:03:38 3
15:03:39 3
15:03:40 34
15:03:41 34
15:03:42 34
15:03:43 34
15:03:44 34
15:03:45 34
15:03:46 34
Arduino disconnected.
15:04:15 0
15:04:16 0
15:04:16 0
15:04:17 0
15:04:18 34
15:04:19 34
15:04:20 3
15:04:21 1
15:04:22 1
15:04:23 1
15:04:24 1
15:04:25 1
15:04:26 1
15:04:27 34
15:04:28 1
15:04:29 3
15:04:30 3
Arduino disconnected.
User terminated operation.
User terminated operation.
User terminated operation.
User terminated operation.
User terminated operation.
15:28:39 0
15:28:39 0
15:28:39 0
15:28:39 0
15:28:40 0
15:28:41 3
15:28:42 3
15:28:43 3
15:28:44 1
15:28:45 3
15:28:46 3
15:28:47 1
15:28:48 3
15:28:49 3
15:28:50 1
15:28:51 1
15:28:52 0
15:28:53 3
15:28:54 3
15:28:55 3
User terminated operation.
15:41:25 3
15:41:25 3
15:41:26 3
15:41:27 3
15:41:28 3
15:41:29 3
15:41:30 3
15:41:31 3
15:41:32 3
15:41:33 1
15:41:34 1
15:41:35 1
15:41:36 3
15:41:37 0
15:41:38 3
15:41:39 3
Arduino disconnected.
15:46:10 0
15:46:10 0
15:46:11 0
15:46:12 3
15:46:13 3
15:46:14 3
15:46:15 3
15:46:16 3
15:46:17 1
15:46:18 3
15:46:19 1
15:46:20 3
15:46:21 0
15:46:22 0
15:46:23 3
15:46:24 3
Arduino disconnected.
15:46:51 0
15:46:51 0
15:46:52 0
15:46:53 0
15:46:54 0
15:46:55 0
15:46:55 0
15:46:56 0
15:46:57 0
15:46:58 0
15:46:59 0
15:47:00 0
15:47:01 0
15:47:02 0
User terminated operation.
15:47:08 0
15:47:08 0
15:47:08 0
15:47:08 0
15:47:09 0
15:47:10 3
15:47:11 3
15:47:12 3
15:47:13 3
15:47:14 3
User terminated operation.
15:50:54 0
15:50:55 0
15:50:55 0
15:50:56 0
15:50:57 3
15:50:58 3
15:50:59 3
15:51:00 1
15:51:01 1
15:51:02 1
15:51:03 3
15:51:04 3
User terminated operation.
15:51:05 3
